200 200
50 0 96
50 1 96
50 2 96
50 3 96
50 4 96
50 5 96
50 6 96
50 7 96
50 8 96
50 9 96
50 10 26
50 11 26
50 12 26
50 13 26
50 14 26
50 15 26
50 16 26
50 17 26
50 18 26
50 19 26
50 20 26
50 21 26
50 22 26
50 23 26
50 24 26
50 25 26
50 26 26
50 27 26
50 28 26
50 29 26
50 30 26
50 31 26
50 32 26
50 33 26
50 34 62
50 35 62
50 36 62
50 37 62
50 38 62
50 39 62
50 40 62
50 41 62
50 42 62
50 43 62
50 44 62
50 45 62
50 46 62
50 47 62
50 48 62
50 49 6
50 50 6
50 51 6
50 52 6
50 53 6
50 54 6
50 55 6
50 56 6
50 57 6
50 58 6
50 59 6
50 60 6
50 61 6
50 62 6
50 63 6
50 64 6
50 65 6
50 66 6
50 67 6
50 68 6
50 69 6
50 70 6
50 71 30
50 72 30
50 73 30
50 74 30
50 75 30
50 76 30
50 77 30
50 78 30
50 79 30
50 80 30
50 81 30
50 82 30
50 83 30
50 84 30
50 85 30
50 86 30
50 87 30
50 88 30
50 89 30
50 90 30
50 91 30
50 92 30
50 93 30
50 94 30
50 95 30
50 96 30
50 97 30
50 98 30
50 99 30
50 100 30
50 101 30
50 102 30
50 103 30
50 104 30
50 105 30
50 106 3
50 107 3
50 108 3
50 109 3
50 110 3
50 111 3
50 112 3
50 113 3
50 114 3
50 115 3
50 116 3
50 117 3
50 118 3
50 119 3
50 120 3
50 121 3
50 122 3
50 123 3
50 124 3
50 125 95
50 126 95
50 127 63
50 128 63
50 129 63
50 130 63
50 131 63
50 132 63
50 133 63
50 134 63
50 135 63
50 136 63
50 137 63
50 138 63
50 139 63
50 140 63
50 141 63
50 142 63
50 143 63
50 144 63
50 145 63
50 146 63
50 147 63
50 148 63
50 149 74
50 150 66
50 151 66
50 152 72
50 153 72
50 154 72
50 155 72
50 156 72
50 157 72
50 158 72
50 159 72
50 160 72
50 161 72
50 162 72
50 163 72
50 164 72
50 165 72
50 166 72
50 167 72
50 168 72
50 169 72
50 170 72
50 171 72
50 172 4
50 173 4
50 174 4
50 175 4
50 176 4
50 177 4
50 178 4
50 179 4
50 180 4
50 181 4
50 182 4
50 183 4
50 184 4
50 185 4
50 186 4
50 187 4
50 188 4
50 189 4
50 190 4
50 191 4
50 192 4
50 193 55
50 194 55
50 195 55
50 196 55
50 197 55
50 198 55
50 199 55
51 0 96
51 1 96
51 2 96
51 3 96
51 4 96
51 5 96
51 6 96
51 7 96
51 8 96
51 9 96
51 10 96
51 11 26
51 12 26
51 13 26
51 14 26
51 15 26
51 16 26
51 17 26
51 18 26
51 19 26
51 20 26
51 21 26
51 22 26
51 23 26
51 24 26
51 25 26
51 26 26
51 27 26
51 28 26
51 29 26
51 30 26
51 31 26
51 32 26
51 33 26
51 34 26
51 35 62
51 36 62
51 37 62
51 38 62
51 39 62
51 40 62
51 41 62
51 42 62
51 43 62
51 44 62
51 45 62
51 46 45
51 47 62
51 48 45
51 49 45
51 50 6
51 51 6
51 52 6
51 53 6
51 54 6
51 55 6
51 56 6
51 57 6
51 58 6
51 59 6
51 60 6
51 61 6
51 62 6
51 63 6
51 64 6
51 65 6
51 66 6
51 67 6
51 68 6
51 69 6
51 70 6
51 71 30
51 72 30
51 73 30
51 74 30
51 75 30
51 76 30
51 77 30
51 78 30
51 79 30
51 80 30
51 81 30
51 82 30
51 83 30
51 84 30
51 85 30
51 86 30
51 87 30
51 88 30
51 89 30
51 90 30
51 91 30
51 92 30
51 93 30
51 94 30
51 95 30
51 96 30
51 97 30
51 98 30
51 99 30
51 100 30
51 101 30
51 102 30
51 103 30
51 104 30
51 105 30
51 106 3
51 107 3
51 108 3
51 109 3
51 110 3
51 111 3
51 112 3
51 113 3
51 114 3
51 115 3
51 116 3
51 117 3
51 118 3
51 119 95
51 120 3
51 121 3
51 122 3
51 123 3
51 124 95
51 125 95
51 126 95
51 127 63
51 128 63
51 129 63
51 130 63
51 131 63
51 132 63
51 133 63
51 134 63
51 135 63
51 136 63
51 137 63
51 138 63
51 139 63
51 140 63
51 141 63
51 142 63
51 143 63
51 144 63
51 145 63
51 146 63
51 147 74
51 148 74
51 149 74
51 150 66
51 151 72
51 152 72
51 153 72
51 154 72
51 155 72
51 156 72
51 157 72
51 158 72
51 159 72
51 160 72
51 161 72
51 162 72
51 163 72
51 164 72
51 165 72
51 166 72
51 167 72
51 168 72
51 169 72
51 170 72
51 171 72
51 172 4
51 173 4
51 174 4
51 175 4
51 176 4
51 177 4
51 178 4
51 179 4
51 180 4
51 181 4
51 182 4
51 183 4
51 184 4
51 185 4
51 186 4
51 187 4
51 188 4
51 189 4
51 190 4
51 191 4
51 192 4
51 193 4
51 194 4
51 195 55
51 196 55
51 197 55
51 198 55
51 199 55
52 0 96
52 1 96
52 2 96
52 3 96
52 4 96
52 5 96
52 6 96
52 7 96
52 8 96
52 9 96
52 10 96
52 11 96
52 12 26
52 13 26
52 14 26
52 15 26
52 16 26
52 17 26
52 18 26
52 19 26
52 20 26
52 21 26
52 22 26
52 23 26
52 24 26
52 25 26
52 26 26
52 27 26
52 28 26
52 29 26
52 30 26
52 31 26
52 32 26
52 33 26
52 34 26
52 35 62
52 36 62
52 37 62
52 38 62
52 39 62
52 40 89
52 41 62
52 42 45
52 43 62
52 44 45
52 45 45
52 46 45
52 47 45
52 48 45
52 49 45
52 50 45
52 51 45
52 52 6
52 53 6
52 54 6
52 55 6
52 56 6
52 57 6
52 58 6
52 59 6
52 60 6
52 61 6
52 62 6
52 63 6
52 64 6
52 65 6
52 66 6
52 67 6
52 68 6
52 69 6
52 70 30
52 71 30
52 72 30
52 73 30
52 74 30
52 75 30
52 76 30
52 77 30
52 78 30
52 79 30
52 80 30
52 81 30
52 82 30
52 83 30
52 84 30
52 85 30
52 86 30
52 87 30
52 88 30
52 89 30
52 90 30
52 91 30
52 92 30
52 93 30
52 94 30
52 95 30
52 96 30
52 97 30
52 98 30
52 99 30
52 100 30
52 101 30
52 102 30
52 103 30
52 104 30
52 105 78
52 106 78
52 107 3
52 108 3
52 109 3
52 110 3
52 111 3
52 112 3
52 113 3
52 114 3
52 115 3
52 116 3
52 117 3
52 118 95
52 119 95
52 120 95
52 121 95
52 122 95
52 123 3
52 124 95
52 125 95
52 126 95
52 127 95
52 128 63
52 129 63
52 130 63
52 131 63
52 132 63
52 133 63
52 134 63
52 135 63
52 136 63
52 137 63
52 138 63
52 139 63
52 140 63
52 141 63
52 142 63
52 143 63
52 144 63
52 145 63
52 146 63
52 147 74
52 148 74
52 149 72
52 150 72
52 151 72
52 152 72
52 153 72
52 154 72
52 155 72
52 156 72
52 157 72
52 158 72
52 159 72
52 160 72
52 161 72
52 162 72
52 163 72
52 164 72
52 165 72
52 166 72
52 167 72
52 168 72
52 169 72
52 170 72
52 171 72
52 172 4
52 173 4
52 174 4
52 175 4
52 176 4
52 177 4
52 178 4
52 179 4
52 180 4
52 181 4
52 182 4
52 183 4
52 184 4
52 185 4
52 186 4
52 187 4
52 188 4
52 189 4
52 190 4
52 191 4
52 192 4
52 193 4
52 194 4
52 195 55
52 196 55
52 197 55
52 198 55
52 199 55
53 0 96
53 1 96
53 2 96
53 3 96
53 4 96
53 5 96
53 6 96
53 7 96
53 8 96
53 9 96
53 10 96
53 11 26
53 12 26
53 13 26
53 14 26
53 15 26
53 16 26
53 17 26
53 18 26
53 19 26
53 20 26
53 21 26
53 22 26
53 23 26
53 24 26
53 25 26
53 26 26
53 27 26
53 28 26
53 29 26
53 30 26
53 31 26
53 32 26
53 33 26
53 34 26
53 35 26
53 36 62
53 37 62
53 38 89
53 39 89
53 40 89
53 41 89
53 42 62
53 43 45
53 44 45
53 45 45
53 46 45
53 47 45
53 48 45
53 49 45
53 50 45
53 51 45
53 52 45
53 53 6
53 54 6
53 55 6
53 56 6
53 57 6
53 58 6
53 59 45
53 60 45
53 61 6
53 62 6
53 63 6
53 64 6
53 65 6
53 66 6
53 67 6
53 68 98
53 69 98
53 70 98
53 71 30
53 72 30
53 73 30
53 74 30
53 75 30
53 76 30
53 77 30
53 78 30
53 79 30
53 80 30
53 81 30
53 82 30
53 83 30
53 84 30
53 85 30
53 86 30
53 87 30
53 88 30
53 89 30
53 90 30
53 91 30
53 92 30
53 93 30
53 94 78
53 95 30
53 96 78
53 97 78
53 98 78
53 99 78
53 100 78
53 101 78
53 102 30
53 103 30
53 104 78
53 105 78
53 106 78
53 107 78
53 108 78
53 109 3
53 110 3
53 111 3
53 112 3
53 113 3
53 114 3
53 115 3
53 116 3
53 117 3
53 118 95
53 119 95
53 120 95
53 121 95
53 122 95
53 123 95
53 124 95
53 125 95
53 126 95
53 127 95
53 128 95
53 129 63
53 130 63
53 131 63
53 132 63
53 133 63
53 134 63
53 135 63
53 136 63
53 137 63
53 138 63
53 139 63
53 140 63
53 141 63
53 142 63
53 143 63
53 144 63
53 145 74
53 146 74
53 147 74
53 148 74
53 149 72
53 150 72
53 151 72
53 152 72
53 153 72
53 154 72
53 155 72
53 156 72
53 157 72
53 158 72
53 159 72
53 160 72
53 161 72
53 162 72
53 163 72
53 164 72
53 165 72
53 166 72
53 167 72
53 168 72
53 169 72
53 170 72
53 171 4
53 172 4
53 173 4
53 174 4
53 175 4
53 176 4
53 177 4
53 178 4
53 179 4
53 180 4
53 181 4
53 182 4
53 183 4
53 184 4
53 185 4
53 186 4
53 187 4
53 188 4
53 189 4
53 190 4
53 191 4
53 192 4
53 193 4
53 194 4
53 195 55
53 196 55
53 197 55
53 198 55
53 199 55
54 0 96
54 1 96
54 2 96
54 3 96
54 4 96
54 5 96
54 6 96
54 7 96
54 8 96
54 9 96
54 10 96
54 11 96
54 12 96
54 13 26
54 14 26
54 15 26
54 16 26
54 17 26
54 18 26
54 19 26
54 20 26
54 21 26
54 22 26
54 23 26
54 24 26
54 25 26
54 26 26
54 27 26
54 28 26
54 29 26
54 30 26
54 31 26
54 32 26
54 33 26
54 34 26
54 35 26
54 36 89
54 37 89
54 38 89
54 39 89
54 40 89
54 41 89
54 42 45
54 43 45
54 44 45
54 45 45
54 46 45
54 47 45
54 48 45
54 49 45
54 50 45
54 51 45
54 52 45
54 53 45
54 54 45
54 55 45
54 56 45
54 57 45
54 58 45
54 59 45
54 60 45
54 61 45
54 62 45
54 63 45
54 64 6
54 65 6
54 66 6
54 67 6
54 68 98
54 69 98
54 70 98
54 71 98
54 72 30
54 73 30
54 74 30
54 75 30
54 76 30
54 77 30
54 78 30
54 79 30
54 80 30
54 81 30
54 82 30
54 83 30
54 84 30
54 85 30
54 86 30
54 87 30
54 88 30
54 89 30
54 90 30
54 91 30
54 92 78
54 93 78
54 94 78
54 95 78
54 96 78
54 97 78
54 98 78
54 99 78
54 100 78
54 101 78
54 102 78
54 103 78
54 104 78
54 105 78
54 106 78
54 107 78
54 108 78
54 109 78
54 110 3
54 111 3
54 112 3
54 113 3
54 114 3
54 115 3
54 116 95
54 117 95
54 118 95
54 119 95
54 120 95
54 121 95
54 122 95
54 123 95
54 124 95
54 125 95
54 126 95
54 127 95
54 128 95
54 129 95
54 130 63
54 131 63
54 132 63
54 133 63
54 134 63
54 135 63
54 136 63
54 137 63
54 138 63
54 139 63
54 140 63
54 141 63
54 142 63
54 143 63
54 144 74
54 145 74
54 146 74
54 147 74
54 148 74
54 149 72
54 150 72
54 151 72
54 152 72
54 153 72
54 154 72
54 155 72
54 156 72
54 157 72
54 158 72
54 159 72
54 160 72
54 161 72
54 162 72
54 163 72
54 164 72
54 165 72
54 166 72
54 167 72
54 168 72
54 169 72
54 170 72
54 171 4
54 172 4
54 173 4
54 174 4
54 175 4
54 176 4
54 177 4
54 178 4
54 179 4
54 180 4
54 181 4
54 182 4
54 183 4
54 184 4
54 185 4
54 186 4
54 187 4
54 188 4
54 189 4
54 190 4
54 191 4
54 192 4
54 193 4
54 194 4
54 195 4
54 196 55
54 197 55
54 198 55
54 199 55
55 0 96
55 1 96
55 2 96
55 3 96
55 4 96
55 5 96
55 6 96
55 7 96
55 8 96
55 9 96
55 10 96
55 11 96
55 12 96
55 13 96
55 14 26
55 15 26
55 16 26
55 17 26
55 18 26
55 19 26
55 20 26
55 21 26
55 22 26
55 23 26
55 24 26
55 25 26
55 26 26
55 27 26
55 28 26
55 29 26
55 30 26
55 31 26
55 32 26
55 33 26
55 34 26
55 35 89
55 36 89
55 37 89
55 38 89
55 39 89
55 40 89
55 41 89
55 42 45
55 43 45
55 44 45
55 45 45
55 46 45
55 47 45
55 48 45
55 49 45
55 50 45
55 51 45
55 52 45
55 53 45
55 54 45
55 55 45
55 56 45
55 57 45
55 58 45
55 59 45
55 60 45
55 61 45
55 62 45
55 63 56
55 64 40
55 65 98
55 66 98
55 67 98
55 68 98
55 69 98
55 70 98
55 71 98
55 72 30
55 73 30
55 74 30
55 75 30
55 76 30
55 77 30
55 78 30
55 79 30
55 80 30
55 81 30
55 82 30
55 83 30
55 84 30
55 85 78
55 86 30
55 87 78
55 88 30
55 89 30
55 90 30
55 91 78
55 92 78
55 93 78
55 94 78
55 95 78
55 96 78
55 97 78
55 98 78
55 99 78
55 100 78
55 101 78
55 102 78
55 103 78
55 104 78
55 105 78
55 106 78
55 107 78
55 108 78
55 109 3
55 110 3
55 111 3
55 112 3
55 113 3
55 114 95
55 115 95
55 116 95
55 117 95
55 118 95
55 119 95
55 120 95
55 121 95
55 122 95
55 123 95
55 124 95
55 125 95
55 126 95
55 127 95
55 128 95
55 129 63
55 130 63
55 131 63
55 132 63
55 133 63
55 134 63
55 135 63
55 136 63
55 137 63
55 138 63
55 139 63
55 140 63
55 141 63
55 142 63
55 143 74
55 144 74
55 145 74
55 146 74
55 147 74
55 148 72
55 149 72
55 150 72
55 151 72
55 152 72
55 153 72
55 154 72
55 155 72
55 156 72
55 157 72
55 158 72
55 159 72
55 160 72
55 161 72
55 162 72
55 163 72
55 164 72
55 165 72
55 166 72
55 167 72
55 168 72
55 169 72
55 170 72
55 171 72
55 172 4
55 173 4
55 174 4
55 175 4
55 176 4
55 177 4
55 178 4
55 179 4
55 180 4
55 181 4
55 182 4
55 183 4
55 184 4
55 185 4
55 186 4
55 187 4
55 188 4
55 189 4
55 190 4
55 191 4
55 192 4
55 193 4
55 194 4
55 195 81
55 196 81
55 197 81
55 198 81
55 199 55
56 0 96
56 1 96
56 2 96
56 3 96
56 4 96
56 5 96
56 6 96
56 7 96
56 8 96
56 9 96
56 10 96
56 11 96
56 12 96
56 13 96
56 14 96
56 15 26
56 16 26
56 17 26
56 18 26
56 19 26
56 20 26
56 21 26
56 22 26
56 23 26
56 24 26
56 25 26
56 26 26
56 27 26
56 28 26
56 29 26
56 30 26
56 31 26
56 32 26
56 33 26
56 34 26
56 35 89
56 36 89
56 37 89
56 38 89
56 39 89
56 40 89
56 41 89
56 42 45
56 43 45
56 44 45
56 45 45
56 46 45
56 47 45
56 48 45
56 49 45
56 50 45
56 51 45
56 52 45
56 53 45
56 54 45
56 55 45
56 56 45
56 57 45
56 58 45
56 59 45
56 60 45
56 61 45
56 62 45
56 63 56
56 64 40
56 65 98
56 66 98
56 67 98
56 68 98
56 69 98
56 70 98
56 71 98
56 72 98
56 73 98
56 74 98
56 75 30
56 76 30
56 77 30
56 78 30
56 79 30
56 80 30
56 81 30
56 82 30
56 83 30
56 84 78
56 85 78
56 86 78
56 87 78
56 88 78
56 89 78
56 90 78
56 91 78
56 92 78
56 93 78
56 94 78
56 95 78
56 96 78
56 97 78
56 98 78
56 99 78
56 100 78
56 101 78
56 102 78
56 103 78
56 104 78
56 105 78
56 106 78
56 107 78
56 108 78
56 109 78
56 110 3
56 111 3
56 112 78
56 113 78
56 114 95
56 115 95
56 116 95
56 117 95
56 118 95
56 119 95
56 120 95
56 121 95
56 122 95
56 123 95
56 124 95
56 125 95
56 126 95
56 127 95
56 128 95
56 129 63
56 130 63
56 131 63
56 132 63
56 133 63
56 134 63
56 135 63
56 136 63
56 137 63
56 138 63
56 139 63
56 140 63
56 141 63
56 142 74
56 143 74
56 144 74
56 145 74
56 146 74
56 147 74
56 148 74
56 149 72
56 150 72
56 151 72
56 152 72
56 153 72
56 154 72
56 155 72
56 156 72
56 157 72
56 158 72
56 159 72
56 160 72
56 161 72
56 162 72
56 163 72
56 164 72
56 165 72
56 166 72
56 167 72
56 168 72
56 169 72
56 170 72
56 171 72
56 172 4
56 173 4
56 174 4
56 175 4
56 176 4
56 177 4
56 178 4
56 179 4
56 180 4
56 181 4
56 182 4
56 183 4
56 184 4
56 185 4
56 186 4
56 187 4
56 188 4
56 189 4
56 190 4
56 191 4
56 192 4
56 193 81
56 194 81
56 195 81
56 196 81
56 197 81
56 198 81
56 199 55
57 0 96
57 1 96
57 2 96
57 3 96
57 4 96
57 5 96
57 6 96
57 7 96
57 8 96
57 9 96
57 10 96
57 11 96
57 12 96
57 13 96
57 14 96
57 15 96
57 16 96
57 17 26
57 18 26
57 19 26
57 20 26
57 21 26
57 22 26
57 23 26
57 24 26
57 25 26
57 26 26
57 27 26
57 28 26
57 29 26
57 30 26
57 31 26
57 32 26
57 33 26
57 34 26
57 35 26
57 36 89
57 37 89
57 38 89
57 39 89
57 40 56
57 41 45
57 42 45
57 43 45
57 44 45
57 45 45
57 46 45
57 47 45
57 48 45
57 49 45
57 50 56
57 51 45
57 52 56
57 53 45
57 54 45
57 55 45
57 56 45
57 57 45
57 58 45
57 59 45
57 60 45
57 61 45
57 62 56
57 63 56
57 64 40
57 65 40
57 66 40
57 67 98
57 68 98
57 69 98
57 70 98
57 71 98
57 72 98
57 73 98
57 74 98
57 75 30
57 76 98
57 77 30
57 78 30
57 79 30
57 80 30
57 81 78
57 82 78
57 83 78
57 84 78
57 85 78
57 86 78
57 87 78
57 88 78
57 89 78
57 90 78
57 91 78
57 92 78
57 93 78
57 94 78
57 95 78
57 96 78
57 97 78
57 98 78
57 99 78
57 100 78
57 101 78
57 102 78
57 103 78
57 104 78
57 105 78
57 106 78
57 107 78
57 108 78
57 109 78
57 110 78
57 111 78
57 112 78
57 113 78
57 114 95
57 115 95
57 116 95
57 117 95
57 118 95
57 119 95
57 120 95
57 121 95
57 122 95
57 123 95
57 124 95
57 125 95
57 126 95
57 127 95
57 128 95
57 129 95
57 130 63
57 131 63
57 132 63
57 133 63
57 134 63
57 135 63
57 136 63
57 137 63
57 138 63
57 139 63
57 140 63
57 141 63
57 142 74
57 143 74
57 144 74
57 145 74
57 146 74
57 147 74
57 148 72
57 149 72
57 150 72
57 151 72
57 152 72
57 153 72
57 154 72
57 155 72
57 156 72
57 157 72
57 158 72
57 159 72
57 160 72
57 161 72
57 162 72
57 163 72
57 164 72
57 165 72
57 166 72
57 167 72
57 168 72
57 169 72
57 170 72
57 171 72
57 172 4
57 173 4
57 174 4
57 175 4
57 176 4
57 177 4
57 178 4
57 179 4
57 180 4
57 181 4
57 182 4
57 183 4
57 184 4
57 185 4
57 186 4
57 187 4
57 188 4
57 189 4
57 190 4
57 191 4
57 192 81
57 193 81
57 194 81
57 195 81
57 196 81
57 197 81
57 198 81
57 199 81
58 0 96
58 1 96
58 2 96
58 3 96
58 4 96
58 5 96
58 6 96
58 7 96
58 8 96
58 9 96
58 10 96
58 11 96
58 12 96
58 13 96
58 14 96
58 15 96
58 16 96
58 17 96
58 18 26
58 19 26
58 20 26
58 21 26
58 22 26
58 23 26
58 24 26
58 25 26
58 26 26
58 27 26
58 28 26
58 29 26
58 30 26
58 31 26
58 32 26
58 33 26
58 34 26
58 35 26
58 36 26
58 37 89
58 38 56
58 39 56
58 40 56
58 41 56
58 42 45
58 43 45
58 44 56
58 45 45
58 46 45
58 47 45
58 48 45
58 49 56
58 50 56
58 51 56
58 52 56
58 53 56
58 54 45
58 55 56
58 56 56
58 57 56
58 58 56
58 59 56
58 60 56
58 61 56
58 62 40
58 63 40
58 64 40
58 65 40
58 66 98
58 67 98
58 68 98
58 69 98
58 70 98
58 71 98
58 72 98
58 73 98
58 74 98
58 75 98
58 76 98
58 77 98
58 78 98
58 79 30
58 80 98
58 81 78
58 82 78
58 83 78
58 84 78
58 85 78
58 86 78
58 87 78
58 88 78
58 89 78
58 90 78
58 91 78
58 92 78
58 93 78
58 94 78
58 95 78
58 96 78
58 97 78
58 98 78
58 99 78
58 100 78
58 101 78
58 102 78
58 103 78
58 104 78
58 105 78
58 106 78
58 107 78
58 108 78
58 109 78
58 110 78
58 111 78
58 112 78
58 113 95
58 114 95
58 115 95
58 116 95
58 117 95
58 118 95
58 119 95
58 120 95
58 121 95
58 122 95
58 123 95
58 124 95
58 125 95
58 126 95
58 127 95
58 128 95
58 129 95
58 130 63
58 131 63
58 132 63
58 133 63
58 134 63
58 135 63
58 136 63
58 137 63
58 138 63
58 139 63
58 140 63
58 141 63
58 142 74
58 143 74
58 144 74
58 145 74
58 146 74
58 147 74
58 148 72
58 149 72
58 150 72
58 151 72
58 152 72
58 153 72
58 154 72
58 155 72
58 156 72
58 157 72
58 158 72
58 159 72
58 160 72
58 161 72
58 162 72
58 163 72
58 164 72
58 165 72
58 166 72
58 167 72
58 168 72
58 169 72
58 170 72
58 171 72
58 172 72
58 173 4
58 174 4
58 175 4
58 176 4
58 177 4
58 178 4
58 179 4
58 180 4
58 181 4
58 182 4
58 183 4
58 184 4
58 185 4
58 186 4
58 187 4
58 188 4
58 189 4
58 190 4
58 191 81
58 192 81
58 193 81
58 194 81
58 195 81
58 196 81
58 197 81
58 198 81
58 199 81
59 0 96
59 1 96
59 2 96
59 3 96
59 4 96
59 5 96
59 6 96
59 7 96
59 8 96
59 9 96
59 10 96
59 11 96
59 12 96
59 13 96
59 14 96
59 15 96
59 16 96
59 17 96
59 18 26
59 19 26
59 20 26
59 21 26
59 22 26
59 23 26
59 24 26
59 25 26
59 26 26
59 27 26
59 28 26
59 29 26
59 30 26
59 31 26
59 32 26
59 33 26
59 34 26
59 35 26
59 36 26
59 37 56
59 38 56
59 39 56
59 40 56
59 41 56
59 42 56
59 43 56
59 44 56
59 45 56
59 46 56
59 47 56
59 48 56
59 49 56
59 50 56
59 51 56
59 52 56
59 53 56
59 54 56
59 55 56
59 56 56
59 57 56
59 58 56
59 59 56
59 60 56
59 61 56
59 62 40
59 63 40
59 64 40
59 65 40
59 66 98
59 67 98
59 68 98
59 69 98
59 70 98
59 71 98
59 72 98
59 73 98
59 74 98
59 75 98
59 76 98
59 77 98
59 78 98
59 79 98
59 80 98
59 81 98
59 82 78
59 83 78
59 84 78
59 85 78
59 86 78
59 87 78
59 88 78
59 89 78
59 90 78
59 91 78
59 92 78
59 93 78
59 94 78
59 95 78
59 96 78
59 97 78
59 98 78
59 99 78
59 100 78
59 101 78
59 102 78
59 103 78
59 104 78
59 105 78
59 106 78
59 107 78
59 108 78
59 109 78
59 110 78
59 111 78
59 112 78
59 113 95
59 114 95
59 115 95
59 116 95
59 117 95
59 118 95
59 119 95
59 120 95
59 121 95
59 122 95
59 123 95
59 124 95
59 125 95
59 126 95
59 127 95
59 128 95
59 129 95
59 130 95
59 131 95
59 132 63
59 133 63
59 134 63
59 135 63
59 136 63
59 137 63
59 138 63
59 139 63
59 140 63
59 141 74
59 142 74
59 143 74
59 144 74
59 145 74
59 146 74
59 147 74
59 148 74
59 149 72
59 150 72
59 151 72
59 152 72
59 153 72
59 154 72
59 155 72
59 156 72
59 157 72
59 158 72
59 159 72
59 160 72
59 161 72
59 162 72
59 163 72
59 164 72
59 165 72
59 166 72
59 167 72
59 168 72
59 169 72
59 170 72
59 171 72
59 172 72
59 173 4
59 174 4
59 175 4
59 176 4
59 177 4
59 178 4
59 179 4
59 180 4
59 181 4
59 182 4
59 183 4
59 184 4
59 185 4
59 186 4
59 187 4
59 188 4
59 189 4
59 190 4
59 191 81
59 192 81
59 193 81
59 194 81
59 195 81
59 196 81
59 197 81
59 198 81
59 199 81
60 0 96
60 1 96
60 2 96
60 3 96
60 4 96
60 5 96
60 6 96
60 7 96
60 8 96
60 9 96
60 10 96
60 11 96
60 12 96
60 13 96
60 14 96
60 15 96
60 16 96
60 17 96
60 18 26
60 19 26
60 20 26
60 21 26
60 22 26
60 23 26
60 24 26
60 25 26
60 26 26
60 27 26
60 28 26
60 29 26
60 30 26
60 31 26
60 32 26
60 33 26
60 34 26
60 35 26
60 36 26
60 37 8
60 38 56
60 39 56
60 40 56
60 41 56
60 42 56
60 43 56
60 44 56
60 45 56
60 46 56
60 47 56
60 48 56
60 49 56
60 50 56
60 51 56
60 52 56
60 53 56
60 54 56
60 55 56
60 56 56
60 57 56
60 58 56
60 59 56
60 60 56
60 61 56
60 62 40
60 63 40
60 64 40
60 65 98
60 66 98
60 67 98
60 68 98
60 69 98
60 70 98
60 71 98
60 72 98
60 73 98
60 74 98
60 75 98
60 76 98
60 77 98
60 78 98
60 79 98
60 80 98
60 81 98
60 82 98
60 83 78
60 84 78
60 85 78
60 86 78
60 87 78
60 88 78
60 89 78
60 90 78
60 91 78
60 92 78
60 93 78
60 94 78
60 95 78
60 96 78
60 97 78
60 98 78
60 99 78
60 100 78
60 101 78
60 102 78
60 103 78
60 104 78
60 105 78
60 106 78
60 107 78
60 108 78
60 109 78
60 110 78
60 111 78
60 112 78
60 113 95
60 114 95
60 115 95
60 116 95
60 117 95
60 118 95
60 119 95
60 120 95
60 121 95
60 122 95
60 123 95
60 124 95
60 125 95
60 126 95
60 127 95
60 128 95
60 129 95
60 130 95
60 131 95
60 132 63
60 133 63
60 134 63
60 135 63
60 136 63
60 137 63
60 138 63
60 139 63
60 140 74
60 141 74
60 142 74
60 143 74
60 144 74
60 145 74
60 146 74
60 147 74
60 148 72
60 149 72
60 150 72
60 151 72
60 152 72
60 153 72
60 154 72
60 155 72
60 156 72
60 157 72
60 158 72
60 159 72
60 160 72
60 161 72
60 162 72
60 163 72
60 164 72
60 165 72
60 166 72
60 167 72
60 168 72
60 169 72
60 170 72
60 171 72
60 172 72
60 173 4
60 174 4
60 175 4
60 176 4
60 177 4
60 178 4
60 179 4
60 180 4
60 181 4
60 182 4
60 183 4
60 184 4
60 185 4
60 186 4
60 187 4
60 188 4
60 189 4
60 190 81
60 191 81
60 192 81
60 193 81
60 194 81
60 195 81
60 196 81
60 197 81
60 198 81
60 199 81
61 0 96
61 1 96
61 2 96
61 3 96
61 4 96
61 5 96
61 6 96
61 7 96
61 8 96
61 9 96
61 10 96
61 11 96
61 12 96
61 13 96
61 14 96
61 15 96
61 16 96
61 17 96
61 18 26
61 19 26
61 20 26
61 21 26
61 22 26
61 23 26
61 24 26
61 25 26
61 26 26
61 27 26
61 28 26
61 29 26
61 30 26
61 31 26
61 32 26
61 33 26
61 34 8
61 35 8
61 36 8
61 37 8
61 38 8
61 39 56
61 40 56
61 41 56
61 42 56
61 43 56
61 44 56
61 45 56
61 46 56
61 47 56
61 48 56
61 49 56
61 50 56
61 51 56
61 52 56
61 53 56
61 54 56
61 55 56
61 56 56
61 57 56
61 58 56
61 59 56
61 60 56
61 61 56
61 62 40
61 63 40
61 64 40
61 65 98
61 66 98
61 67 98
61 68 98
61 69 98
61 70 98
61 71 98
61 72 98
61 73 98
61 74 98
61 75 98
61 76 98
61 77 98
61 78 98
61 79 98
61 80 98
61 81 98
61 82 98
61 83 78
61 84 78
61 85 78
61 86 78
61 87 78
61 88 78
61 89 78
61 90 78
61 91 78
61 92 78
61 93 78
61 94 78
61 95 78
61 96 78
61 97 78
61 98 78
61 99 78
61 100 78
61 101 78
61 102 78
61 103 78
61 104 78
61 105 78
61 106 78
61 107 78
61 108 78
61 109 78
61 110 78
61 111 78
61 112 78
61 113 95
61 114 95
61 115 95
61 116 95
61 117 95
61 118 95
61 119 95
61 120 95
61 121 95
61 122 95
61 123 95
61 124 95
61 125 95
61 126 95
61 127 95
61 128 95
61 129 95
61 130 95
61 131 95
